fiche_id,url,nom_complet,naissance_date,naissance_commune,naissance_dept,deces_date,deces_commune,deces_dept,chambre,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,est_gaulliste,suppleant_de,a_eu_suppleant
7774,https://www2.assemblee-nationale.fr/sycomore/fiche/7774,"Pierre, Marie, Joseph, Henry de Léotard",6 juillet 1909,Bordeaux,Gironde,12 août 1992,Morbier,Jura,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Seine,,Rassemblement des gauches républicaines et du centre républicain,,FALSE,,
7776,https://www2.assemblee-nationale.fr/sycomore/fiche/7776,Pierre Lepage,5 avril 1909,Orbigny,Indre,23 septembre 1974,Toronto,Canada,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Indre-et-Loire,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7776,https://www2.assemblee-nationale.fr/sycomore/fiche/7776,Pierre Lepage,5 avril 1909,Orbigny,Indre,23 septembre 1974,Toronto,Canada,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Indre-et-Loire,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7776,https://www2.assemblee-nationale.fr/sycomore/fiche/7776,Pierre Lepage,5 avril 1909,Orbigny,Indre,23 septembre 1974,Toronto,Canada,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Indre-et-Loire,,Union des démocrates pour la République,UDR,TRUE,,
7776,https://www2.assemblee-nationale.fr/sycomore/fiche/7776,Pierre Lepage,5 avril 1909,Orbigny,Indre,23 septembre 1974,Toronto,Canada,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,23 septembre 1974,Indre-et-Loire,,Union des démocrates pour la République,UDR,TRUE,,
7781,https://www2.assemblee-nationale.fr/sycomore/fiche/7781,"Léon, Vincent de Paul, Marie, Jules, Simon de Lepervanche",21 novembre 1907,Saint-denis-de-la-réunion,La Réunion,14 novembre 1961,Le port,La Réunion,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,La Réunion,,Communiste,,FALSE,,
7781,https://www2.assemblee-nationale.fr/sycomore/fiche/7781,"Léon, Vincent de Paul, Marie, Jules, Simon de Lepervanche",21 novembre 1907,Saint-denis-de-la-réunion,La Réunion,14 novembre 1961,Le port,La Réunion,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,La Réunion,,Communiste,,FALSE,,
7783,https://www2.assemblee-nationale.fr/sycomore/fiche/7783,Bernard Lepeu,1 mars 1910,Paris,Seine,30 mars 1976,Paris,Paris,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7783,https://www2.assemblee-nationale.fr/sycomore/fiche/7783,Bernard Lepeu,1 mars 1910,Paris,Seine,30 mars 1976,Paris,Paris,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Paris,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7785,https://www2.assemblee-nationale.fr/sycomore/fiche/7785,Jean-Charles Lepidi,17 juillet 1921,La seyne-sur-mer,Var,9 août 2009,Neuilly-sur-seine,Hauts,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Seine,,Union pour la nouvelle République,UNR,TRUE,,
7785,https://www2.assemblee-nationale.fr/sycomore/fiche/7785,Jean-Charles Lepidi,17 juillet 1921,La seyne-sur-mer,Var,9 août 2009,Neuilly-sur-seine,Hauts,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7785,https://www2.assemblee-nationale.fr/sycomore/fiche/7785,Jean-Charles Lepidi,17 juillet 1921,La seyne-sur-mer,Var,9 août 2009,Neuilly-sur-seine,Hauts,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Paris,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7787,https://www2.assemblee-nationale.fr/sycomore/fiche/7787,Constant Lepourry,5 avril 1908,Sainteny,Manche,13 décembre 1986,,,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,18 novembre 1962,2 avril 1967,Manche,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7803,https://www2.assemblee-nationale.fr/sycomore/fiche/7803,"Roland, Eugène Leroy",4 mai 1926,Saint-aubin-lès-elbeuf,Seine,24 février 2019,Clermont-l'hérault,Hérault,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,19 janvier 1956,8 décembre 1958,Seine-Maritime,3e circonscription de la Seine-Maritime,Communiste,,FALSE,Comité central,
7803,https://www2.assemblee-nationale.fr/sycomore/fiche/7803,"Roland, Eugène Leroy",4 mai 1926,Saint-aubin-lès-elbeuf,Seine,24 février 2019,Clermont-l'hérault,Hérault,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,3 avril 1967,30 mai 1968,Seine-Maritime,3e circonscription de la Seine-Maritime,Communiste,,FALSE,Comité central,
7803,https://www2.assemblee-nationale.fr/sycomore/fiche/7803,"Roland, Eugène Leroy",4 mai 1926,Saint-aubin-lès-elbeuf,Seine,24 février 2019,Clermont-l'hérault,Hérault,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,11 juillet 1968,1 avril 1973,Seine-Maritime,3e circonscription de la Seine-Maritime,Communiste,,FALSE,Comité central,
7803,https://www2.assemblee-nationale.fr/sycomore/fiche/7803,"Roland, Eugène Leroy",4 mai 1926,Saint-aubin-lès-elbeuf,Seine,24 février 2019,Clermont-l'hérault,Hérault,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Seine-Maritime,3e circonscription de la Seine-Maritime,Communiste,,FALSE,Comité central,
7803,https://www2.assemblee-nationale.fr/sycomore/fiche/7803,"Roland, Eugène Leroy",4 mai 1926,Saint-aubin-lès-elbeuf,Seine,24 février 2019,Clermont-l'hérault,Hérault,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,3 avril 1978,22 mai 1981,Seine-Maritime,3e circonscription de la Seine-Maritime,Communiste,,FALSE,Comité central,
7803,https://www2.assemblee-nationale.fr/sycomore/fiche/7803,"Roland, Eugène Leroy",4 mai 1926,Saint-aubin-lès-elbeuf,Seine,24 février 2019,Clermont-l'hérault,Hérault,Assemblée nationale,Cinquième République - Assemblée nationale,VIIIe législature,2 avril 1986,14 mai 1988,Seine-Maritime,3e circonscription de la Seine-Maritime,,,FALSE,Comité central,
7804,https://www2.assemblee-nationale.fr/sycomore/fiche/7804,Pierre Leroy-Beaulieu,5 décembre 1928,Paris,Seine,6 octobre 2006,Agde,Hérault,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Hérault,,Union des démocrates pour la République,UDR,TRUE,,
7809,https://www2.assemblee-nationale.fr/sycomore/fiche/7809,André Lescorat,29 janvier 1908,Niort,Deux,1 août 1957,Moncrabeau,Lot,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Lot-et-Garonne,,Mouvement républicain populaire,,FALSE,,
7809,https://www2.assemblee-nationale.fr/sycomore/fiche/7809,André Lescorat,29 janvier 1908,Niort,Deux,1 août 1957,Moncrabeau,Lot,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Lot-et-Garonne,,Mouvement républicain populaire,,FALSE,,
7809,https://www2.assemblee-nationale.fr/sycomore/fiche/7809,André Lescorat,29 janvier 1908,Niort,Deux,1 août 1957,Moncrabeau,Lot,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Lot-et-Garonne,,Mouvement républicain populaire,,FALSE,,
7812,https://www2.assemblee-nationale.fr/sycomore/fiche/7812,Jean Lespiau,24 janvier 1922,Sorde-l'abbaye,Landes,13 novembre 1997,Pessac,Gironde,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Landes,,Communiste,,FALSE,,
7820,https://www2.assemblee-nationale.fr/sycomore/fiche/7820,Léandre Letoquart,4 juin 1919,Mont-saint-éloi,Pas,20 mars 2004,Avion,Pas,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Pas-de-Calais,,Communiste,,FALSE,,
7821,https://www2.assemblee-nationale.fr/sycomore/fiche/7821,"Jean, Emmanuel Letourneau",18 septembre 1907,Le lude,Sarthe,16 mars 1986,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Sarthe,,Mouvement républicain populaire,,FALSE,,
7821,https://www2.assemblee-nationale.fr/sycomore/fiche/7821,"Jean, Emmanuel Letourneau",18 septembre 1907,Le lude,Sarthe,16 mars 1986,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Sarthe,,Mouvement républicain populaire,,FALSE,,
7821,https://www2.assemblee-nationale.fr/sycomore/fiche/7821,"Jean, Emmanuel Letourneau",18 septembre 1907,Le lude,Sarthe,16 mars 1986,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Sarthe,,Mouvement républicain populaire,,FALSE,,
7821,https://www2.assemblee-nationale.fr/sycomore/fiche/7821,"Jean, Emmanuel Letourneau",18 septembre 1907,Le lude,Sarthe,16 mars 1986,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Sarthe,,Mouvement républicain populaire,,FALSE,,
7823,https://www2.assemblee-nationale.fr/sycomore/fiche/7823,François Levacher,24 août 1915,Berchère-les-pierres,Eure,15 mai 2000,Chartres,Eure,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,10 février 1952,1 décembre 1955,Eure-et-Loir,,Indépendants paysan,,FALSE,,
7827,https://www2.assemblee-nationale.fr/sycomore/fiche/7827,Jeanne Léveillé,15 juin 1909,Verdes,Loir,5 août 2002,,Lieu de décès inconnu,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Oise,,Communiste,,FALSE,,
7830,https://www2.assemblee-nationale.fr/sycomore/fiche/7830,"Luc, Marie, Léon, Pascal Levesque",29 mars 1902,La chapelle-morthemer,Vienne,20 décembre 1976,Valvidienne,Vienne,Chambre des députés,Troisième République - Chambre des députés,XVIe législature,3 mai 1936,31 mai 1942,Vienne,3e circonscription de la Vienne,Gauche démocratique et radicale indépendante,,FALSE,,
7830,https://www2.assemblee-nationale.fr/sycomore/fiche/7830,"Luc, Marie, Léon, Pascal Levesque",29 mars 1902,La chapelle-morthemer,Vienne,20 décembre 1976,Valvidienne,Vienne,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Vienne,3e circonscription de la Vienne,Paysan,,FALSE,,
7832,https://www2.assemblee-nationale.fr/sycomore/fiche/7832,Marcel Levindrey,28 septembre 1897,Chateaubourg,Ille,2 décembre 1976,Laon,Aisne,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Aisne,,Socialiste,,FALSE,,
7832,https://www2.assemblee-nationale.fr/sycomore/fiche/7832,Marcel Levindrey,28 septembre 1897,Chateaubourg,Ille,2 décembre 1976,Laon,Aisne,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Aisne,,Socialiste,,FALSE,,
7832,https://www2.assemblee-nationale.fr/sycomore/fiche/7832,Marcel Levindrey,28 septembre 1897,Chateaubourg,Ille,2 décembre 1976,Laon,Aisne,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Aisne,,Socialiste,,FALSE,,
7832,https://www2.assemblee-nationale.fr/sycomore/fiche/7832,Marcel Levindrey,28 septembre 1897,Chateaubourg,Ille,2 décembre 1976,Laon,Aisne,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Aisne,,Socialiste,,FALSE,,
7834,https://www2.assemblee-nationale.fr/sycomore/fiche/7834,Robert Levol,26 octobre 1909,Dormans,Marne,7 août 1989,Fontenay-les-briis,Essonne,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Hauts-de-Seine,,Communiste,,FALSE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,3 avril 1967,30 mai 1968,Tarn,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,11 juillet 1968,22 juillet 1969,Tarn,,Union des démocrates pour la République,UDR,TRUE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,12 mai 1973,Tarn,,Union des démocrates pour la République,UDR,TRUE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,25 mai 1975,2 avril 1978,Tarn,,Union des démocrates pour la République,UDR,TRUE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,3 avril 1978,22 mai 1981,Tarn,,Rassemblement pour la République,,FALSE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,VIIIe législature,2 avril 1986,14 mai 1988,Tarn,,Rassemblement pour la République,,FALSE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,IXe législature,13 juin 1988,1 avril 1993,Tarn,,Rassemblement pour la République,,FALSE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,Xe législature,2 avril 1993,21 avril 1997,Tarn,,Rassemblement pour la République,,FALSE,,
7856,https://www2.assemblee-nationale.fr/sycomore/fiche/7856,Jacques Limouzy,29 août 1926,Castres,Tarn,7 novembre 2021,Castres,Tarn,Assemblée nationale,Cinquième République - Assemblée nationale,XIe législature,1 juin 1997,18 juin 2002,Tarn,,Rassemblement pour la République,,FALSE,,
7859,https://www2.assemblee-nationale.fr/sycomore/fiche/7859,"Roger, Pierre, Gilbert Linet",7 mars 1914,Cours-lès-barres,Cher,15 mars 2003,Charge,Indre,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Seine,,Communiste,,FALSE,,
7860,https://www2.assemblee-nationale.fr/sycomore/fiche/7860,Albert Liogier,17 février 1910,Yssingeaux,Haute,5 mai 1989,Aubenas,Ardèche,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,12 avril 1959,9 octobre 1962,Ardèche,,Union pour la nouvelle République,UNR,TRUE,,
7860,https://www2.assemblee-nationale.fr/sycomore/fiche/7860,Albert Liogier,17 février 1910,Yssingeaux,Haute,5 mai 1989,Aubenas,Ardèche,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Ardèche,,Union des démocrates pour la République,UDR,TRUE,,
7860,https://www2.assemblee-nationale.fr/sycomore/fiche/7860,Albert Liogier,17 février 1910,Yssingeaux,Haute,5 mai 1989,Aubenas,Ardèche,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Ardèche,,Union des démocrates pour la République,UDR,TRUE,,
7860,https://www2.assemblee-nationale.fr/sycomore/fiche/7860,Albert Liogier,17 février 1910,Yssingeaux,Haute,5 mai 1989,Aubenas,Ardèche,Assemblée nationale,Cinquième République - Assemblée nationale,VIe législature,19 mars 1978,22 mai 1981,Ardèche,,Rassemblement pour la République,,FALSE,,
7862,https://www2.assemblee-nationale.fr/sycomore/fiche/7862,"Irène, Aurélie, Juliette  de Lipkowski",3 décembre 1898,Dun-sur-auron,Cher,16 août 1995,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Seine,,Rassemblement du peuple français,RPF,TRUE,,
7863,https://www2.assemblee-nationale.fr/sycomore/fiche/7863,"Jean, Noël de Lipkowski",25 décembre 1920,Paris,Seine,20 septembre 1997,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,19 janvier 1956,8 décembre 1958,Seine-et-Oise,,Républicain radical et radical-socialiste,,FALSE,,
